feature,label,confidence,polysemantic,bal_acc,f1,fire_count,notes
1122,Toast racks with multiple slots,0.92,False,1.0,1.0,,"All images show tableware with parallel vertical slots or arches designed to hold and display items like toast, letters, or decorative objects."
1121,Triangle shapes,0.95,False,1.0,1.0,,"All 16 images prominently feature triangular shapes as the primary visual element, regardless of context, color, or whether they are filled, outlined, or part of larger diagrams."
1119,Purple flowering plants with dense spikes,0.95,False,1.0,1.0,,"All images feature plants with purple or violet flowers arranged in dense, vertical spike-like inflorescences, characteristic of species like liatris, salvia, or similar flowering plants."
1130,concrete troughs and channels,0.92,False,1.0,1.0,,"Images consistently show elongated concrete rectangular containers, troughs, or channel structures, often weathered or covered with moss/algae, used for water drainage, animal feeding, or irrigation."
1187,Autumn forest with golden aspen trees,0.95,False,1.0,1.0,,"Nearly all images feature coniferous forests with bright golden/yellow deciduous trees (likely aspen) interspersed, characteristic of fall foliage in mountainous regions."
1174,White or pale pink clustered small flowers,0.92,False,1.0,1.0,,"All images feature delicate flowers with white or light pink petals arranged in star-like or clustered formations, typically small wildflowers or flowering plants."
1208,Daisy flowers with yellow centers,0.98,False,1.0,1.0,,All images show clusters of white daisy-like flowers with prominent yellow/orange centers in various garden settings and densities.
1164,grass and lawn textures,0.95,False,1.0,1.0,,"All images consistently show close-up views of grass, lawn, or turf with varying densities, colors, and growth patterns as the dominant visual element."
1186,Tangled electrical power lines,0.95,False,1.0,1.0,,"Nearly all images show chaotic masses of overhead electrical cables and wires, often with utility poles and transformers, characteristic of dense power line infrastructure in urban areas."
1158,Binoculars,0.98,False,1.0,1.0,,"All 16 images are binoculars, varying in color, size, and design, but consistently showing the characteristic dual-barrel optical instrument."
1181,Commercial vans and light trucks,0.92,False,1.0,1.0,,"All images show compact commercial delivery vans, work vehicles, and light commercial trucks with boxy shapes and minimal cargo bed designs."
1162,Small delicate wildflower blossoms,0.85,False,1.0,1.0,,"Images consistently show small, intricate flowers with delicate petals in natural outdoor settings, ranging from white and purple to yellow blooms."
1185,Long narrow green leaves radiating from center,0.95,False,1.0,1.0,,"All images show plants with elongated, linear leaves arranged in a radial or clustered pattern, characteristic of plants like spider plants, dracaena, or similar monocots."
1132,leafy green vegetables and greens,0.92,False,1.0,1.0,,"All images show raw or cooked leafy greens like spinach, kale, lettuce, and similar vegetables in various preparations and contexts."
1199,Variegated succulent plants with striped leaves,0.92,False,1.0,1.0,,"All images show plants with long, pointed leaves featuring distinctive yellow or white striping patterns, primarily agave and similar succulents viewed from above or at angles emphasizing their radial leaf structure."
1209,Pink and red caladium leaves,0.92,False,1.0,1.0,,"All images consistently show caladium plants with characteristic heart-shaped leaves displaying pink, red, or magenta coloring with green margins and contrasting veining patterns."
1179,Dry grass and grain fields,0.94,False,1.0,1.0,,"All images feature dried, golden or brown vegetation characteristic of grasslands, grain crops, or dried fields in various seasons and lighting conditions."
1198,White clustered flowers on green foliage,0.95,False,1.0,1.0,,"All images show small white flowers arranged in dense clusters (likely umbels or cymes) against green leafy backgrounds, characteristic of plants like garlic mustard, cow parsnip, or similar flowering plants."
1219,Ping pong tables,0.98,False,1.0,1.0,,"All 16 images show table tennis/ping pong tables in various indoor settings, with different colors (blue, green, gray) and configurations."
1223,Purple and blue flowers,0.95,False,1.0,1.0,,"All images show small delicate flowers in shades of purple, blue, lavender, and violet, typically with yellow centers and simple petal arrangements."
1234,Thistle flowers with spiky blooms,0.95,False,1.0,1.0,,"All images show thistle plants characterized by purple/lavender spiky flower heads and prickly foliage, consistently recognizable across different angles and growth stages."
1266,VHS video cassette tapes,0.95,False,1.0,1.0,,"All images show VHS tapes from various angles, displaying the characteristic black rectangular form factor with visible spools and labels."
1259,Audio speaker systems and stereos,0.95,False,1.0,1.0,,"All images show speaker systems, stereos, home audio equipment, or multi-speaker audio setups in various configurations and styles."
1301,Small delicate flowers with tubular petals,0.87,False,1.0,1.0,,"All images feature small wildflowers or garden flowers characterized by tubular, funnel-shaped, or star-shaped petals in various colors including white, pink, purple, and blue."
1299,Yellow dandelion flowers,0.98,False,1.0,1.0,,"All images prominently feature bright yellow dandelion flowers in various settings and compositions, from dense fields to individual specimens."
1269,Toaster ovens with food cooking,0.95,False,1.0,1.0,,"All images show compact countertop toaster ovens with various foods (pizza, baked goods, roasted items) visible through transparent doors or windows."
1270,Fern fronds and foliage,0.95,False,1.0,1.0,,All images consistently show ferns with their characteristic pinnate (feather-like) leaf structure in various lighting and growth conditions.
1314,cosmetic makeup products and swatches,0.95,False,1.0,1.0,,"Images consistently show lipsticks, eyeshadows, nail polish, and makeup color swatches across various formats and applications."
1316,Thistle flowers with spiky spherical seed heads,0.95,False,1.0,1.0,,"All images show thistle plants characterized by distinctive spherical, spiky purple or white flower/seed head structures, typically in various growth stages and natural settings."
1281,Blue flowers with prominent stamens,0.95,False,1.0,1.0,,"All images feature small to medium-sized blue or pale blue flowers with visible white or yellow stamens in the center, predominantly appearing to be speedwell or forget-me-not type flowers."
1325,Pianos with wooden bodies,0.95,False,1.0,1.0,,"All images show upright or grand pianos with prominent dark wood construction, specifically focusing on the keyboard and front facade of these instruments."
1324,Deeply lobed or dissected plant foliage,0.92,False,1.0,1.0,,"All images show plants with finely divided, lacy, or deeply cut leaves characteristic of species like dusty miller, artemisia, or similar ornamental plants with feathery foliage."
1365,Red-orange flowers with yellow centers,0.95,False,1.0,1.0,,All images show daisy-like flowers (likely Gerbera or Zinnia) in warm red-orange hues with prominent yellow disk centers.
1327,Treadmills,0.98,False,1.0,1.0,,"All images show treadmill exercise machines, either stationary products or people using them, with consistent form factor of running belt and frame structure."
1383,Fern fronds and leaflets,0.95,False,1.0,1.0,,All images prominently feature the characteristic pinnate (feather-like) leaf structure of ferns with parallel arranged leaflets along a central rachis.
1342,Ornamental grasses,0.95,False,1.0,1.0,,"All images show tall, slender, upright-growing grasses with characteristic fine, linear foliage and feathery textures typical of ornamental grass species."
